CUSTOMER_ID,CUSTOMER_TYPE
994127791,Registered
615891812,Registered
742693380,Registered
938896796,Guest
33555702,Registered
230730277,Registered
160171592,Registered
873569467,Registered
40566780,Registered
363364858,Guest
327139276,Registered
588794439,Registered
697344879,Registered
456118157,Registered
515814278,Registered
674995741,Guest
717334526,Registered
810434111,Registered
586483486,Registered
369277926,Registered
234304934,Guest
461427790,Registered
932024814,Registered
691613964,Registered
972086943,Guest
757924104,Registered
595090083,Registered
936467266,Guest
180534926,Registered
277875241,Registered
546834883,Registered
657027,Registered
78519089,Registered
947696001,Guest
853459353,Registered
677622881,Registered
124123567,Guest
840279379,Guest
489982491,Guest
952338521,Registered
457450989,Guest
935926537,Registered
164442212,Guest
220120525,Registered
396706651,Registered
324371329,Registered
389271703,Registered
595386472,Registered
572676682,Registered
307955163,Registered
964885092,Guest
139647040,Registered
55317337,Guest
181325854,eClub
33388142,Registered
528444699,Registered
767542605,Guest
759972401,Registered
241908695,Guest
709460244,Registered
56403599,Guest
512092647,Registered
359123820,Registered
191222454,Registered
976459486,Registered
776288743,Guest
83876206,Registered
720154775,Registered
344905809,Guest
834071867,Registered
909135669,Guest
571418005,Guest
611181471,Guest
35880742,Registered
738899064,Registered
780934887,Guest
737658178,Guest
778161025,Registered
239238508,Guest
957588102,Registered
329962053,Registered
429371190,Registered
656526491,Registered
82501998,Registered
56166990,Registered
344106928,Registered
530017302,Registered
984230449,Guest
886305255,Registered
105108860,Registered
662313539,Registered
811357775,Registered
965526941,Registered
406655002,Registered
211875224,Guest
371326950,Registered
171719195,Guest
901789788,Registered
18975004,Registered
460419971,Registered
987303820,Registered
352219314,Guest
144976055,Registered
75958970,Guest
963512636,Registered
504360600,Registered
497536856,Guest
583043174,Guest
946305986,Registered
983298773,Guest
256130607,Registered
126111651,Registered
257812974,Registered
342053095,Registered
245671347,Guest
675603292,Registered
335349181,Guest
234453811,Registered
650997696,Registered
100171107,Registered
888843610,Registered
595616132,Registered
702904279,Guest
111841211,eClub
335315882,Guest
604668486,Registered
642195181,Registered
96998709,Registered
814411672,Registered
99072657,Registered
928189090,Registered
592424081,Registered
807053355,Guest
603700934,Registered
892047116,Registered
283668876,Registered
955997365,Registered
798208681,Registered
726973662,Guest
282225110,Registered
42144143,Guest
800926055,Registered
21271751,Registered
653404639,Registered
305498291,Registered
272667700,Registered
510364677,Registered
196900970,Registered
9117950,Registered
641564411,eClub
988874154,Guest
546534135,Registered
580217031,Guest
29256774,Registered
884905648,Registered
224986482,Registered
259154684,Registered
412044771,Guest
966006309,Registered
73839742,Registered
299189534,Registered
793334500,Guest
675424628,Registered
888756543,Registered
830615243,Registered
93365815,Registered
67114260,Guest
417015242,Registered
452680501,Registered
931254936,Registered
239083745,Guest
898948562,Registered
815552454,Guest
455551260,Registered
544515995,Registered
871243310,Registered
779284905,Guest
651549029,Registered
442095760,Registered
857226807,Registered
945612607,Registered
689326515,Registered
126030232,Registered
139842060,Guest
17695800,Guest
356749035,Registered
614078215,Registered
596655099,Registered
135925592,Registered
905080347,Registered
821666154,Registered
855749327,Registered
610280867,Registered
156218360,Registered
720292878,Registered
42587461,Registered
108372727,Registered
190627895,Registered
366185467,Registered
378605536,Registered
31431516,Registered
509834718,Guest
357861783,Registered
651914041,Guest
854063185,Guest
264931497,Registered
497544808,Registered
406580939,Guest
386379855,Registered
186273877,Registered
827698038,Registered
907549111,Guest
629418719,Registered
451140501,Guest
335004888,Guest
584460791,Registered
142505693,Registered
435169896,Registered
75970031,Registered
806395589,Registered
252597834,Registered
290975493,Registered
968734858,Registered
808817253,Registered
403838118,Registered
793380362,Registered
680484118,Registered
633176214,Registered
303169538,Registered
988959088,Registered
587054133,Registered
46552277,Guest
715963552,Registered
820919660,Registered
565476337,Guest
19838988,Guest
125377251,Guest
937936936,Registered
34864680,Registered
196985999,Registered
895813789,Registered
73214147,Guest
520454704,Guest
129355667,Registered
524984962,Registered
383335174,Registered
320590042,Registered
684987635,Registered
789227078,Registered
928673088,Registered
683332001,Guest
744953693,Registered
489984990,Guest
390569088,Registered
533827197,Guest
65849509,Registered
607501071,Registered
284079940,Guest
469314255,Guest
977163655,Guest
990514037,Guest
387422183,Registered
30349221,Guest
104289519,Guest
378977132,Guest
393505332,Registered
980571260,Registered
114286347,Registered
382164957,Guest
480224128,Registered
843442641,Guest
173830077,Registered
355212077,Registered
419395970,Registered
853356371,Registered
259025732,Registered
189071616,Registered
678322890,Guest
838968597,Guest
371589653,Registered
969915746,Registered
413462167,Registered
480746220,Guest
115014098,Registered
164425839,Registered
965159916,Registered
228546818,Registered
55153971,Guest
654031571,Registered
608624980,Guest
18990637,Guest
287535005,Registered
378879417,Registered
259758569,Registered
335931253,Guest
566866668,Guest
472127631,Registered
180140644,Registered
715654599,Guest
653484049,Registered
853540279,Guest
717999488,Registered
611353950,Guest
75685906,Guest
844286274,Guest
455971305,Registered
659334891,Registered
650946494,Registered
457107382,Guest
403263772,Guest
51987699,Guest
15224252,Registered
734583537,Guest
250414071,Registered
317072436,Registered
16525290,Registered
937044092,Guest
966610959,Guest
943468615,Guest
289418162,Registered
76674889,Registered
353651050,Registered
595635549,Registered
464723716,Registered
487082299,Guest
540139353,Registered
599722153,Registered
386262246,Guest
678264373,Registered
608640295,Guest
855493622,Guest
91373238,Guest
345728114,Registered
833807290,Guest
903842699,Registered
57379235,Guest
21570225,Registered
853898381,Registered
803775455,Guest
757298110,Registered
270872484,Guest
805509627,Registered
278898256,Registered
6838918,Guest
951999148,Guest
319969659,Registered
550558217,Guest
99448456,Registered
525000985,Registered
737473916,Guest
382992766,Registered
784376346,Guest
818753171,Registered
729817853,Registered
895493027,Guest
250597049,Registered
909318216,Guest
257160263,Guest
220867116,Registered
273028795,Registered
398103416,Registered
224846807,Registered
923315236,Deleted Account
584198139,Registered
58807274,Registered
444649011,Registered
890071035,Registered
766113018,Registered
982223055,Guest
656299219,Registered
742764811,Guest
507711447,Guest
774037324,Registered
165910211,Registered
715874816,Registered
899698264,Registered
954949317,Registered
711963505,Guest
657702793,Guest
795219287,Registered
738732161,Guest
47948730,Registered
459794904,Registered
168525238,Registered
112802607,Registered
954245953,Registered
854562565,Registered
186347329,Guest
853663737,Registered
694132066,Registered
99290626,Registered
685507972,Registered
547130607,Registered
307633904,Registered
454684292,Registered
72093465,Registered
35526456,Guest
48339265,Guest
424886364,Registered
7854678,Registered
562639205,Registered
769212048,Registered
979244657,Registered
469249411,Registered
935421365,Registered
527196826,Registered
226559223,Registered
388792877,Registered
954950303,Registered
702899659,Guest
946921343,Registered
71104071,Registered
58398809,Guest
152356688,Registered
886775704,Registered
623560325,Guest
905244307,Registered
789234977,Registered
656572326,Guest
741875191,Registered
864505938,Guest
32307605,Guest
255092957,Registered
849737522,Registered
198755299,Registered
737114672,Registered
395833541,Registered
205898833,Registered
447715609,Registered
684103795,Registered
109592030,Guest
793378396,Guest
696145233,Guest
332531194,Registered
675059087,Guest
416988447,Registered
245665959,Guest
258321963,Guest
940094624,Registered
4663955,Registered
592879036,Registered
246447436,Guest
611854264,Guest
860777050,Registered
200812149,Registered
83498747,Registered
693805449,Registered
654446740,Guest
760308817,Registered
415700897,Registered
810637273,Registered
917022795,Registered
569189514,Registered
181672335,Registered
244252572,Guest
98393770,Guest
55686819,Registered
383545149,Registered
129006100,Guest
486792330,Guest
403926132,Guest
579276208,Guest
359477130,Registered
296405034,Registered
832433613,Registered
59491080,Guest
504349718,Guest
825410171,Registered
781082325,Registered
680487021,Guest
722202064,Guest
228558798,Registered
629681650,Registered
637936115,Registered
453756256,Guest
286524336,Registered
177216078,Guest
472599396,Guest
515783863,Guest
724532515,Guest
9269481,Registered
119164759,Registered
795245908,Guest
528367230,Registered
196224462,Guest
216191475,Guest
983306021,Registered
225388333,Registered
183473369,Guest
431776616,Guest
157575951,Guest
797703719,Registered
690111321,Registered
651714144,Registered
348205939,Registered
277675291,Registered
787882513,Guest
961407680,Registered
91737645,Guest
572435535,Registered
496379689,Registered
236928491,Guest
443855377,Registered
750240498,Registered
863746451,Registered
760671388,Guest
918063588,Guest
39937985,Guest
762985898,Registered
880495230,Guest
900098911,Registered
37503636,Guest
748352814,Guest
299345525,Registered
655651815,Registered
282940589,Registered
4698136,Registered
399496861,Registered
635369798,Registered
354699545,Guest
981870912,Registered
193913393,Registered
661035882,Guest
694934120,Registered
304988803,Guest
82306763,Registered
662143099,Registered
861795440,Registered
188505964,Registered
358395655,Registered
116291556,Guest
868183264,Guest
64340474,Registered
802409987,Registered
921448928,Registered
177066194,Registered
385174703,Registered
637753652,Registered
253504398,Registered
943821568,Registered
672354128,Guest
714795536,Guest
670528084,Guest
692625143,Registered
669153176,Registered
955696163,Registered
247140771,Registered
411060577,Registered
802884383,Registered
771132207,Registered
812337168,Registered
401582533,Guest
904641478,Registered
197771254,Guest
238890742,Guest
39893254,Guest
905374481,Guest
83630067,Guest
751787252,Registered
46674623,Registered
877681784,Registered
988937115,Registered
362401716,Registered
786969979,Registered
426399451,Guest
619370520,Registered
777427706,Registered
260518531,Registered
434727609,Guest
152951738,Guest
335645487,Guest
465752479,Registered
43244868,Guest
528539020,Registered
799979751,Guest
449809947,Registered
206145797,Guest
980778206,Registered
261328970,Registered
929482938,Registered
125649539,Registered
691625241,Registered
580144583,Registered
475307883,Registered
596436550,Registered
953250829,Registered
700619158,Guest
466327087,Guest
333120451,Registered
221571533,Registered
866296430,Registered
28296519,Guest
439087875,Registered
389638578,Registered
421289373,Guest
517400178,Guest
305519407,Registered
278231180,Guest
113773217,Registered
30681354,Registered
974329545,Guest
737317258,Registered
786962272,Registered
700261718,Guest
245153823,Guest
585057668,Guest
308241797,Registered
495251054,Guest
634587798,Guest
509521558,Registered
314046372,Registered
170197212,Registered
437007905,Guest
912894831,Registered
589800842,Registered
572012586,Registered
72653967,Guest
938612457,Guest
109630572,Registered
486668971,Registered
177318565,Registered
623720147,Registered
882179261,Guest
928351120,Guest
239805486,Guest
274157600,Registered
49170949,Registered
617183987,Registered
302317779,Registered
91949957,Registered
6898148,Registered
649593889,Registered
661725664,Guest
421134636,Registered
735943504,Registered
206487861,Guest
329218119,Registered
669474224,Registered
625018760,Registered
47969703,Guest
331464259,Registered
853625815,Guest
510624604,Guest
286763640,Registered
569062197,Guest
697208853,Registered
54923405,Registered
956329425,Registered
865877867,Guest
411735976,Guest
501880063,Registered
276110696,Registered
804974637,Guest
884160593,Registered
487012885,Registered
657668951,Guest
191943274,Registered
116333016,eClub
201584018,Guest
687733003,Registered
238045905,Guest
734364904,Registered
352737030,Registered
782890621,Registered
824602363,Guest
690941808,Guest
91448554,Guest
268389155,Guest
843897877,Guest
257424205,Guest
351650497,Guest
591406920,Guest
377657103,Guest
723237666,Guest
476941456,Registered
483311350,Registered
920970449,Registered
224232033,Registered
143866102,Registered
698190217,Registered
554016503,Guest
906097144,Registered
549602159,Registered
137168810,Guest
441139510,Registered
324005419,Guest
980901351,Registered
429140388,Registered
570314724,Registered
859713782,Registered
85221210,Registered
317166684,Guest
555470029,Guest
434542433,Registered
654691747,Registered
748544035,Registered
515241225,Guest
931353577,Registered
4002140,Guest
200373896,Registered
666028593,Registered
537343539,Guest
596423454,Registered
241445375,Guest
175775027,Guest
958799281,Registered
954597761,Registered
933095170,Registered
932845625,Registered
487038762,Guest
975945137,Registered
786731197,Guest
973738392,Registered
897685601,Registered
397999845,Registered
933660535,Registered
346418309,Registered
878104500,Registered
464721298,Registered
154834157,Guest
103773218,Registered
450763578,Registered
349066197,Guest
86118856,Registered
833186634,Registered
292864113,Registered
127472175,Registered
573723539,Registered
942806885,Registered
977715495,Registered
979582575,Guest
938446482,Registered
689521504,Guest
859856916,Registered
475106294,Guest
36262878,Guest
860186941,Registered
344877449,Registered
395019750,Registered
472222822,Registered
917176833,Registered
310561118,Registered
326229591,Registered
643833217,Guest
642264962,Guest
124133033,Guest
922818108,Registered
744595048,Guest
268126489,Registered
260310698,Registered
74771099,Registered
549077212,Registered
250234418,Registered
712092944,Guest
182726616,Registered
259901278,Registered
753826681,Registered
383379523,Registered
654977972,Guest
238672270,Registered
594371989,Registered
20381881,Guest
526072112,Guest
676173509,Guest
987444280,Registered
354797601,Registered
343775323,Registered
778420428,Guest
835645840,Guest
664066302,Guest
451364379,Guest
64360059,Registered
276027570,Registered
274108189,Registered
370765084,Registered
991072961,Registered
81864015,Guest
311678695,Guest
333146494,Registered
342403666,Guest
927587799,Registered
638897680,Guest
195838171,Guest
550007271,Guest
743807104,Guest
292203412,Registered
890572955,Registered
265026726,Guest
115968937,Guest
234168067,Registered
173132744,Guest
333228105,Guest
275715435,Guest
265629434,Registered
880194030,Registered
133846955,Registered
148174487,Registered
142467644,Registered
462135635,Registered
613666220,Guest
56100107,Registered
394560171,Registered
32384697,Guest
833787128,Registered
499639510,Registered
574245546,Guest
21479271,Guest
551387999,Guest
355767061,Guest
254772714,Registered
137243671,Registered
965867268,Registered
611076642,Guest
844144048,Registered
208032114,Registered
126223662,Registered
73915932,Guest
651466975,Registered
845614495,Guest
677795744,Guest
387662198,Registered
274861480,Registered
73453074,Registered
709661122,Registered
819865463,Registered
726796092,Registered
312630438,Registered
259490343,Guest
583126428,Registered
580876166,Registered
771604672,Registered
911201771,Guest
669806322,Registered
770899959,Guest
170776411,Guest
993333568,Registered
674130976,Guest
250031417,Registered
467456714,Guest
477908283,Registered
971408887,Registered
215502682,Registered
599731332,Guest
294123348,Guest
930280165,Registered
151608589,Registered
28763271,Registered
203954613,Registered
536086552,Registered
397133960,Registered
200715018,Registered
849424738,Registered
142626342,Guest
581792806,Registered
746002766,Registered
935275601,Guest
310039100,Registered
193615393,Guest
807131477,Guest
40129688,Guest
722403361,Guest
602967543,Registered
649360857,Registered
335227772,Registered
926857469,Registered
669655054,Registered
200785817,Registered
874179498,Registered
127634239,Registered
73820615,Registered
951844110,Registered
769670786,Guest
756570510,Guest
834360618,Registered
32352615,Registered
880558458,Registered
744766431,Registered
361961613,Registered
953411504,Guest
860875926,Registered
830844511,Registered
288884898,Registered
390839921,Registered
375187280,Registered
834235564,Registered
904006272,Registered
331712351,Registered
891361399,Guest
873240856,Registered
937308064,Registered
39033983,Registered
551257579,Registered
428444744,Registered
952742133,Guest
752010088,Guest
879152331,Deleted Account
373141173,Guest
57161244,Guest
899481514,Guest
957818047,Guest
926351073,Registered
328302055,Registered
815376173,Guest
316042327,Registered
432055478,Guest
314232962,Guest
180673071,Guest
985711467,Guest
363902977,Guest
482275276,Registered
170140437,Guest
765044546,Guest
667782109,Registered
324670981,Guest
940032030,Registered
581392179,Registered
228795034,Registered
720871634,Registered
405026815,Guest
677918814,Guest
662976343,Guest
719596005,Guest
705639281,Guest
308830073,Registered
464356529,Guest
843999921,Guest
851492925,Guest
809534051,Guest
455931313,Guest
748898445,Registered
593990758,Registered
155746951,Registered
379745948,Registered
573189655,Registered
325950305,Guest
772572432,eClub
160771070,Registered
125337783,Guest
993647205,Guest
386690789,Registered
102695832,Registered
600445734,Registered
697430536,Guest
738266793,Guest
769648678,Guest
747689648,Guest
386333249,Guest
904809145,Guest
216956897,Registered
988999020,Registered
315867173,Registered
356661582,Guest
93085426,Guest
799361742,Registered
597654621,Guest
488155428,Guest
306113590,Registered
524950144,Guest
582279487,Registered
944647170,Registered
582625833,Registered
243801987,Registered
147992429,Guest
872548638,Registered
636646986,eClub
157667850,Guest
130144140,Registered
419599048,Registered
799947688,Guest
338762492,Registered
557120478,Registered
576223886,Registered
107164013,Registered
945531697,Registered
791957871,Registered
172167040,Registered
809282757,Registered
574721534,Registered
60092039,Registered
704960027,Guest
120456391,Registered
701696572,Guest
820645079,Registered
879192246,Registered
542067054,Registered
825959682,Registered
709804496,Registered
294502468,Registered
116635748,Registered
6370830,Guest
886929927,Guest
215044069,Registered
548750120,Registered
756461319,Registered
42071985,Registered
573813300,Registered
551957846,Guest
175654520,Registered
384478292,Guest
740592206,Registered
94098661,Registered
964475687,Guest
497839195,Registered
553853933,Registered
50085888,Registered
292674973,Registered
613787433,Registered
960750348,Guest
425437919,Registered
668635969,Guest
738897918,Registered
240421522,Registered
741860253,Registered
785697187,Registered
124315107,Guest
909881176,Registered
147473515,Guest
257901537,Guest
55037021,Registered
998692461,Registered
899851373,Registered
793346501,Registered
633747375,Guest
920028313,Guest
860546801,Guest
993922329,Registered
692512211,Registered
525005799,Guest
320609606,Registered
473017178,Guest
952812241,Registered
77727772,Registered
842887751,Registered
702028812,Guest
656514817,eClub
476720746,Guest
538495118,Guest
770851038,Guest
786425760,Guest
865347596,Guest
572723048,Guest
318874118,Guest
51917969,Guest
560656727,Registered
304407113,Guest
349165862,Guest
950671811,Registered
671002257,Guest
656410420,Guest
379310102,Registered
601555227,Registered
655625297,Registered
860086640,Registered
644268942,eClub
513296474,Registered
326672920,Registered
942597146,Registered
582368239,Guest
461738408,Registered
468801141,Registered
131797433,Registered
934632902,Registered
573199888,Registered
69148462,Guest
108633326,Registered
515170445,Guest
688955575,Guest
933089333,Registered
226346821,Registered
374495045,Registered
597258493,Guest
870109986,Registered
226699536,Registered
838601590,Registered
223753399,Registered
889387134,Guest
147919516,Guest
84000260,Registered
273832949,Registered
805481892,Guest
494064217,Registered
183238461,Registered
520419736,Registered
922451483,Guest
553316285,Guest
788060326,Registered
718331250,Registered
486640861,Guest
90862662,Registered
738865421,Registered
156681884,Registered
805092241,Guest
8224364,Registered
346031134,Guest
461534533,Registered
148293928,Registered
495912938,Registered
197912813,Registered
197079015,Registered
310919799,Registered
347506286,Registered
640244460,Registered
163077242,Registered
140195611,Registered
110855237,Guest
952038762,Guest
100001821,Registered
322186518,Guest
527529631,Guest
634059170,Registered
16231042,Registered
476865667,Registered
485821328,eClub
47126072,Registered
516586896,Registered
282463054,Guest
885343413,Registered
511955734,Registered
878709446,Registered
468705367,Guest
239432802,Guest
237539189,Guest
71182876,Guest
325911132,Guest
877298445,Guest
223667787,Guest
277226812,Registered
833660255,Registered
628278929,Guest
837963583,Registered
418524957,Guest
386150561,Registered
51858603,Registered
632106805,Guest
904620672,Registered
303596025,Guest
644773047,Registered
119656159,Guest
834794913,Registered
661028493,Registered
33398158,Guest
812929493,Registered
896664068,Registered
258265616,Registered
986809549,Registered
223811954,Guest
996355367,Guest
767102710,Registered
464397628,Registered
175270041,Registered
191873760,Guest
945268786,Guest
220012238,Registered
41804419,Registered
508112239,Guest
996559537,Registered
501903185,Registered
5008717,Registered
636785510,Guest
667671897,Registered
619999782,Registered
82921588,Registered
101903852,Registered
312496189,Registered
15599517,Guest
672398289,Guest
300694229,Registered
342976795,Guest
461079046,Registered
706995765,Registered
923837330,Registered
120770610,Registered
452400755,Registered
828010430,Registered
770635426,Registered
466353607,Registered
265934921,Guest
229653119,Registered
95332464,Registered
46636307,Registered
639064474,Registered
863153680,Registered
813129195,Registered
609155601,Guest
329132558,Guest
561995111,Registered
414725788,Guest
978838331,Registered
85427580,Guest
878624654,Registered
812798251,Guest
56059424,Guest
16214029,Registered
621812075,Registered
312765963,Registered
954071486,Registered
873239765,Guest
812231212,Registered
933859931,Guest
470618962,Registered
903960244,Registered
4580121,eClub
386552369,Guest
420949353,Guest
329089680,Registered
822317770,Guest
286211346,Registered
851421013,Guest
381665849,Guest
216635917,Registered
696246146,Guest
116276964,Guest
244009317,Registered
489955718,Guest
607946178,Guest
75982498,Guest
918239365,Registered
648145795,Registered
669242186,Guest
572266686,Registered
844539156,Registered
455057300,Registered
782451922,Registered
483861814,Registered
376995468,Guest
346432889,Registered
633210539,Registered
157883970,Guest
945298027,Registered
422394941,Registered
156411095,Registered
55203806,Registered
593638054,Registered
698799301,Guest
459489729,Registered
136083072,Guest
797746334,Guest
256958148,Registered
781008441,Guest
112850576,Guest
211394449,Registered
100994303,Registered
543663034,Guest
968717249,Registered
229801502,Registered
966283330,Registered
653611822,Guest
108335107,Guest
239863416,Registered
639866716,Registered
198346436,Registered
477181841,Guest
554866893,Guest
68487455,Guest
955132114,Registered
859580002,Registered
68598123,Registered
170400783,Guest
243034838,Registered
556160778,Registered
291399176,Guest
94619758,Guest
362898621,Registered
931109894,Registered
22073597,Registered
61978093,Guest
870382178,Registered
558789313,Registered
223909289,Registered
707605986,Registered
544443521,Registered
32492463,Guest
798085803,Registered
252560675,Registered
487114896,Registered
24091340,Registered
757860057,Guest
475762718,Guest
398925721,Guest
52767497,Guest
998537976,Registered
202245127,Registered
524348504,Guest
426517328,Guest
680854897,Guest
581997039,Registered
586283172,Guest
670733253,Guest
458613618,Registered
934597247,Registered
410234465,Guest
803715374,Registered
637857139,Registered
929747257,Registered
509590518,Guest
679908999,Registered
968572195,Guest
578177284,Guest
366835567,Guest
879615207,Registered
543322565,Registered
33081537,Guest
771033732,Registered
195876928,Guest
200582022,Guest
661757114,Registered
729327183,Guest
796447440,Registered
213115900,Registered
31702159,Registered
618481818,Registered
650705647,Guest
440372289,Registered
723639605,Guest
969737488,Guest
879355863,Registered
820567125,Guest
572780064,Registered
303437695,Guest
188998313,Registered
797596299,Registered
223356732,Registered
394238365,Registered
849722379,Guest
466881096,Registered
172784504,Registered
443232847,Guest
620255677,Registered
205911852,Registered
600968314,Registered
45693267,Guest
746262388,Guest
977053869,Registered
71049474,Guest
364203526,Registered
559316652,Guest
950887251,Guest
103193720,Registered
999735890,Guest
595652209,Guest
627540627,Registered
682530226,Registered
942864183,Guest
85885977,Guest
950112517,Guest
973469249,Registered
334172084,Registered
972082517,Guest
700334520,Registered
186009730,Registered
165603835,Registered
22413619,Registered
609804779,Guest
845403758,Registered
584143580,Registered
711436433,Registered
123167372,Guest
172293362,Guest
605038052,Registered
640680266,Registered
598143419,Registered
317410445,Guest
762382230,Registered
492531986,Guest
335251142,Guest
207231230,Registered
15647035,Guest
127193893,Guest
294571242,Registered
197279777,Registered
707407421,Registered
717814888,Registered
420951483,Registered
852608398,Registered
322796283,Registered
326598498,Registered
952454875,Registered
830645563,Guest
347524407,Registered
255159947,Registered
883839246,Registered
533295102,Registered
817862294,Registered
92508267,Guest
828918203,Registered
995690044,Guest
525136384,Registered
446781323,Registered
606148350,Registered
729704624,Guest
208224971,Guest
537655291,Registered
643108019,Registered
796747497,Guest
937050734,Guest
519005088,Registered
25137148,Registered
538799347,Registered
734559990,Registered
197809517,Guest
447236458,Registered
347086636,Registered
259448638,Guest
844478118,Registered
232542080,Registered
254549100,Guest
532523688,Registered
592465884,Registered
409036069,Registered
164740925,Registered
219888051,Registered
680564664,Guest
487575995,Registered
956496836,Registered
696740742,Registered
965926067,Registered
690860203,Registered
904250373,Registered
907147787,Guest
326427910,Registered
291594060,Registered
626033306,Registered
73895232,Guest
26435485,Guest
329894103,Guest
67316982,Registered
729225407,Registered
815496243,Registered
118022604,Guest
707443237,Registered
706715170,Registered
208946449,Registered
955102352,Registered
17963059,Registered
652317840,Registered
541932462,Guest
803003509,Registered
830966178,Registered
497941848,Registered
648971761,Guest
756348700,Registered
495583519,Registered
921806628,Guest
369025006,Registered
859244244,Guest
236346298,Registered
235525354,Registered
875236687,Registered
319611779,eClub
759504899,Registered
190758528,Registered
400295961,Registered
87863617,Guest
446088440,Registered
227351077,Registered
667390512,Registered
448559090,Registered
16993090,Guest
560576492,Registered
486900216,Registered
225810523,Registered
609024345,Guest
944932831,Registered
97462134,Registered
594159339,Registered
559472512,Guest
457963085,Registered
4825102,Registered
276115652,Registered
898139476,Registered
215090641,Registered
397529739,Guest
216038896,Guest
506500483,Registered
422973082,Registered
194622560,Guest
685173200,Registered
710233128,Guest
7990261,Registered
995331121,Registered
922160834,Registered
473108123,Guest
703362525,Registered
192098687,Registered
381119834,Guest
206335619,Registered
371971262,Registered
486412503,Registered
194951456,Registered
249952973,Registered
648067325,Registered
12017342,Guest
379613981,Guest
937885846,Registered
37302241,Registered
276944047,Guest
265824584,Registered
715095009,Registered
150876849,Registered
725833129,Registered
313526225,Guest
912605459,Guest
754628675,Registered
596136940,Guest
156650325,Registered
123072351,Guest
995674836,Registered
901029946,Registered
743500245,Registered
984887827,Registered
711082755,Registered
616392564,Registered
683707638,Guest
922628553,Registered
397229921,Registered
869187202,Registered
267387801,Registered
600514834,Guest
149409330,Guest
412534126,Registered
919503981,Guest
337954482,Guest
462190373,Registered
280687657,Registered
103155278,Guest
691510488,Registered
374904294,Registered
706459019,Guest
105640581,Registered
98651107,Guest
504424986,Registered
605675793,Registered
618687513,Registered
920499654,Guest
993090379,Registered
617155987,Registered
105197953,Registered
802226,Registered
756426190,Registered
103104022,Registered
23620831,Guest
659857305,Guest
267748511,Registered
586585237,Registered
11127989,Guest
942620913,Registered
454786518,Registered
760296313,Guest
840902459,Guest
790936125,Registered
437632663,Guest
184806041,Registered
823473743,Guest
127511014,Registered
220329931,Registered
203198326,Registered
791271181,Registered
181971887,Registered
894443778,Registered
207968545,Registered
607978208,Registered
558678227,Registered
212831115,Registered
902713109,Guest
398323229,Guest
208313077,Registered
623573692,Registered
428423078,Registered
733429773,Registered
810913440,Registered
575061856,Guest
797708296,Guest
675817705,Registered
434286619,Guest
103059116,Guest
618701886,Registered
102431851,Registered
938127163,Guest
612497638,Registered
513648766,Guest
581958611,Registered
433702914,Registered
740957563,Registered
369637556,Registered
479141807,Registered
959829916,Registered
865760134,Registered
5906897,Registered
569099112,Registered
774582503,Registered
348392658,Guest
466974605,Guest
501042933,Registered
397451969,Registered
890072268,Registered
346882403,Guest
819210869,Registered
71573284,Guest
24268413,Registered
508996227,Registered
558141827,Registered
487212683,Registered
856675629,Registered
96676083,Registered
834842485,Registered
472966175,Guest
592498215,Guest
208547245,Guest
726424565,Registered
79901229,Guest
51983056,Registered
607580338,Registered
240088321,Guest
973594777,Guest
11833550,Registered
357982837,Registered
814279584,Guest
126270162,Guest
989767358,Registered
972886263,Guest
330231136,Guest
815787813,Registered
430967253,Registered
973467872,Registered
294003176,Registered
136626365,Registered
854099020,Registered
161461837,Registered
511694385,Guest
662622708,Registered
50929543,Registered
891816822,Registered
240736151,Registered
903843715,Registered
835807403,Guest
510880904,Registered
237103821,Guest
927423852,Registered
964832218,Registered
595911939,Registered
581495787,Registered
917685664,Guest
512129440,Registered
755656235,Registered
87952207,Registered
104797617,Registered
378725578,Registered
109429129,Registered
739298597,Registered
948164270,Registered
713599350,Guest
200211834,Registered
635647701,Guest
736086863,Registered
495664965,Registered
8410367,Registered
15200952,Registered
191314714,Registered
574542763,Registered
29794726,Registered
171464356,Registered
950064771,Registered
483697594,Guest
329795066,Guest
62005064,Registered
969508072,Guest
414358405,Registered
987428470,Registered
698518525,Registered
386690630,Guest
536410131,Registered
942884669,Registered
586883332,Registered
699264337,Registered
683877104,Guest
784534125,Registered
970671007,Guest
472278648,Registered
75374850,Registered
515048102,Guest
624519732,Registered
153586923,Registered
942475995,Guest
350940368,Registered
209499903,Guest
334978441,Registered
805876548,Registered
503400069,Guest
256405943,Registered
105331955,Guest
296454867,Registered
953313602,Registered
363392069,Guest
919823492,Guest
378592679,Registered
998600819,Registered
258614208,Registered
594000343,Guest
108113385,Guest
320322892,Registered
101819610,Registered
870992170,Guest
978658886,Registered
615788881,Registered
15240871,Registered
620852671,Registered
981682684,Guest
77134431,Registered
68936255,Registered
597851092,Guest
397395690,Registered
814652629,Registered
724876866,Registered
924972203,Registered
454815693,Registered
351337467,Guest
272515512,Guest
567944334,Guest
843392689,Guest
60448653,Registered
932719046,Registered
775726405,Guest
285384544,Guest
883841206,Registered
621505994,Guest
33403421,Registered
310680809,Registered
749388515,Registered
587389263,Registered
923835261,Registered
44915549,Guest
30119663,Registered
859801109,Guest
738392179,Registered
252310947,Guest
560452811,Guest
489890288,Registered
609603184,Guest
229000460,Registered
496564115,Registered
518617352,Registered
203635917,Guest
242502481,Guest
702572932,Registered
536705581,Guest
538978575,Registered
